store_id,model_id,eol_status,current_stock,forecast_units,excess_units,price,excess_inventory_value,transfer_destination,transfer_demand_gap,hold_cost,transfer_cost,markdown_rate,markdown_loss,markdown_recovery,recommended_action,recommended_cost,reason
BLR05,MOD035,post_successor,3.0,1.019482142857143,1.980517857142857,29000.0,57435.017857142855,DAV02,0.4237722321428572,2297.4007142857145,1089.2848214285714,0.3,17230.505357142854,40204.5125,TRANSFER,1089.2848214285714,"TRANSFER 2 units to DAV02: destination has 0.4 units of demand gap; transfer cost is ₹1,089, below the estimated markdown loss of ₹17,231."
BLR03,MOD055,post_successor,3.0,1.023975,1.976025,120000.0,237123.0,BLR06,0.5702327678571429,9484.92,1086.81375,0.3,71136.9,165986.1,TRANSFER,1086.81375,"TRANSFER 2 units to BLR06: destination has 0.6 units of demand gap; transfer cost is ₹1,087, below the estimated markdown loss of ₹71,137."
MAN01,MOD028,post_successor,3.0,1.0240245535714287,1.9759754464285713,28000.0,55327.31249999999,DAV01,0.7562965178571429,2213.0924999999997,1086.7864955357143,0.3,16598.19375,38729.118749999994,TRANSFER,1086.7864955357143,"TRANSFER 2 units to DAV01: destination has 0.8 units of demand gap; transfer cost is ₹1,087, below the estimated markdown loss of ₹16,598."
TUM01,MOD026,post_successor,3.0,1.0339848214285716,1.9660151785714284,25000.0,49150.37946428571,BLR01,0.8357705357142857,1966.0151785714284,1081.3083482142856,0.3,14745.113839285712,34405.265625,TRANSFER,1081.3083482142856,"TRANSFER 2 units to BLR01: destination has 0.8 units of demand gap; transfer cost is ₹1,081, below the estimated markdown loss of ₹14,745."
BLR02,MOD050,post_successor,3.0,1.036809375,1.963190625,43500.0,85398.7921875,BLR05,0.3880936607142858,3415.9516875000004,1079.75484375,0.3,25619.63765625,59779.15453125,TRANSFER,1079.75484375,"TRANSFER 2 units to BLR05: destination has 0.4 units of demand gap; transfer cost is ₹1,080, below the estimated markdown loss of ₹25,620."
HUB01,MOD019,post_successor,3.0,0.547021875,2.452978125,11000.0,26982.759375,BLR02,0.5594267857142857,1079.310375,1349.13796875,0.3,8094.8278125,18887.9315625,HOLD,1079.310375,"HOLD 2 units: estimated carrying/opportunity cost is ₹1,079, lower than available liquidation alternatives."
MAN01,MOD034,post_successor,4.0,2.044025357142857,1.955974642857143,28000.0,54767.29,MYS01,0.4537125,2190.6916,1075.7860535714285,0.3,16430.186999999998,38337.103,TRANSFER,1075.7860535714285,"TRANSFER 2 units to MYS01: destination has 0.5 units of demand gap; transfer cost is ₹1,076, below the estimated markdown loss of ₹16,430."
UDU01,MOD014,post_successor,3.0,0.8772808823529412,2.122719117647059,12500.0,26533.988970588234,HOS01,0.4306215178571431,1061.3595588235294,1167.4955147058824,0.3,7960.19669117647,18573.792279411762,HOLD,1061.3595588235294,"HOLD 2 units: estimated carrying/opportunity cost is ₹1,061, lower than available liquidation alternatives."
HUB01,MOD026,post_successor,3.0,1.0793326923076922,1.9206673076923078,25000.0,48016.682692307695,BLR01,0.8357705357142857,1920.6673076923078,1056.3670192307693,0.3,14405.004807692309,33611.67788461539,TRANSFER,1056.3670192307693,"TRANSFER 2 units to BLR01: destination has 0.8 units of demand gap; transfer cost is ₹1,056, below the estimated markdown loss of ₹14,405."
HUB01,MOD016,post_successor,3.0,1.1102279464285716,1.8897720535714284,14000.0,26456.808749999997,BLR07,0.8825798214285716,1058.27235,1039.3746294642856,0.3,7937.042624999998,18519.766125,TRANSFER,1039.3746294642856,"TRANSFER 2 units to BLR07: destination has 0.9 units of demand gap; transfer cost is ₹1,039, below the estimated markdown loss of ₹7,937."
BLR07,MOD028,post_successor,3.0,1.1409214285714286,1.8590785714285714,28000.0,52054.2,DAV01,0.7562965178571429,2082.168,1022.4932142857142,0.3,15616.259999999998,36437.94,TRANSFER,1022.4932142857142,"TRANSFER 2 units to DAV01: destination has 0.8 units of demand gap; transfer cost is ₹1,022, below the estimated markdown loss of ₹15,616."
UDU01,MOD004,post_successor,5.0,1.8900452922077915,3.1099547077922085,8000.0,24879.637662337667,BLR02,0.46045366883116867,995.1855064935068,1710.4750892857146,0.3,7463.8912987013,17415.74636363637,HOLD,995.1855064935068,"HOLD 3 units: estimated carrying/opportunity cost is ₹995, lower than available liquidation alternatives."
BLR08,MOD003,post_successor,5.0,1.7234912337662338,3.276508766233766,7500.0,24573.815746753244,BLR03,0.35000000000000003,982.9526298701297,1802.0798214285712,0.3,7372.144724025973,17201.67102272727,HOLD,982.9526298701297,"HOLD 3 units: estimated carrying/opportunity cost is ₹983, lower than available liquidation alternatives."
SHI01,MOD014,post_successor,3.0,1.0423098214285713,1.9576901785714287,12500.0,24471.12723214286,HOS01,0.4306215178571431,978.8450892857144,1076.7295982142857,0.3,7341.338169642858,17129.7890625,HOLD,978.8450892857144,"HOLD 2 units: estimated carrying/opportunity cost is ₹979, lower than available liquidation alternatives."
UDU01,MOD023,post_successor,3.0,1.2060249107142857,1.7939750892857143,13500.0,24218.663705357143,BEL01,0.37616666666666665,968.7465482142858,986.6862991071429,0.3,7265.599111607143,16953.06459375,HOLD,968.7465482142858,"HOLD 2 units: estimated carrying/opportunity cost is ₹969, lower than available liquidation alternatives."
CHI01,MOD044,post_successor,3.0,1.242238660714286,1.757761339285714,36500.0,64158.288883928566,HOS01,0.6473458333333334,2566.331555357143,966.7687366071427,0.3,19247.48666517857,44910.802218749996,TRANSFER,966.7687366071427,"TRANSFER 2 units to HOS01: destination has 0.6 units of demand gap; transfer cost is ₹967, below the estimated markdown loss of ₹19,247."
BLR05,MOD004,post_successor,4.0,0.9828905844155844,3.0171094155844154,8000.0,24136.875324675322,BLR02,0.46045366883116867,965.4750129870129,1659.4101785714286,0.3,7241.062597402596,16895.812727272725,HOLD,965.4750129870129,"HOLD 3 units: estimated carrying/opportunity cost is ₹965, lower than available liquidation alternatives."
BLR02,MOD040,post_successor,3.0,1.2503357142857143,1.7496642857142857,35000.0,61238.25,TUM01,0.5706589285714286,2449.53,962.3153571428571,0.3,18371.475,42866.775,TRANSFER,962.3153571428571,"TRANSFER 2 units to TUM01: destination has 0.6 units of demand gap; transfer cost is ₹962, below the estimated markdown loss of ₹18,371."
DAV01,MOD032,post_successor,3.0,1.2540125892857146,1.7459874107142854,27000.0,47141.66008928571,KAL01,0.5660504464285714,1885.6664035714284,960.293075892857,0.3,14142.498026785712,32999.1620625,TRANSFER,960.293075892857,"TRANSFER 2 units to KAL01: destination has 0.6 units of demand gap; transfer cost is ₹960, below the estimated markdown loss of ₹14,142."
HUB01,MOD011,post_successor,4.0,1.0346785714285713,2.9653214285714284,8000.0,23722.571428571428,BLR03,0.613314642857143,948.9028571428571,1630.9267857142856,0.3,7116.771428571428,16605.8,HOLD,948.9028571428571,"HOLD 3 units: estimated carrying/opportunity cost is ₹949, lower than available liquidation alternatives."
BLR08,MOD037,post_successor,3.0,1.27996875,1.72003125,32000.0,55041.0,TUM01,0.4394410714285715,2201.64,946.0171875,0.3,16512.3,38528.7,TRANSFER,946.0171875,"TRANSFER 2 units to TUM01: destination has 0.4 units of demand gap; transfer cost is ₹946, below the estimated markdown loss of ₹16,512."
BLR05,MOD028,post_successor,4.0,2.284441666666667,1.715558333333333,28000.0,48035.633333333324,DAV01,0.7562965178571429,1921.425333333333,943.5570833333331,0.3,14410.689999999997,33624.94333333333,TRANSFER,943.5570833333331,"TRANSFER 2 units to DAV01: destination has 0.8 units of demand gap; transfer cost is ₹944, below the estimated markdown loss of ₹14,411."
TUM01,MOD004,post_successor,5.0,2.1259022727272727,2.8740977272727273,8000.0,22992.78181818182,BLR02,0.46045366883116867,919.7112727272728,1580.75375,0.3,6897.834545454545,16094.947272727273,HOLD,919.7112727272728,"HOLD 3 units: estimated carrying/opportunity cost is ₹920, lower than available liquidation alternatives."
BLR02,MOD002,post_successor,4.0,0.9389410714285715,3.0610589285714287,7500.0,22957.941964285714,DAV01,0.4020975,918.3176785714286,1683.5824107142857,0.3,6887.382589285714,16070.559375,HOLD,918.3176785714286,"HOLD 3 units: estimated carrying/opportunity cost is ₹918, lower than available liquidation alternatives."
MAN01,MOD055,post_successor,2.0,0.35000000000000003,1.65,120000.0,198000.0,BLR06,0.5702327678571429,7920.0,907.5,0.3,59400.0,138600.0,TRANSFER,907.5,"TRANSFER 2 units to BLR06: destination has 0.6 units of demand gap; transfer cost is ₹908, below the estimated markdown loss of ₹59,400."
BLR06,MOD050,post_successor,2.0,0.350575,1.649425,43500.0,71749.9875,BLR05,0.3880936607142858,2869.9995000000004,907.1837499999999,0.3,21524.99625,50224.99125000001,TRANSFER,907.1837499999999,"TRANSFER 2 units to BLR05: destination has 0.4 units of demand gap; transfer cost is ₹907, below the estimated markdown loss of ₹21,525."
TUM02,MOD025,post_successor,2.0,0.35226250000000003,1.6477374999999999,24000.0,39545.7,KOP01,0.5733017857142857,1581.828,906.2556249999999,0.3,11863.71,27681.989999999998,TRANSFER,906.2556249999999,"TRANSFER 2 units to KOP01: destination has 0.6 units of demand gap; transfer cost is ₹906, below the estimated markdown loss of ₹11,864."
HUB01,MOD037,post_successor,2.0,0.35409464285714287,1.645905357142857,32000.0,52668.97142857142,TUM01,0.4394410714285715,2106.758857142857,905.2479464285714,0.3,15800.691428571427,36868.28,TRANSFER,905.2479464285714,"TRANSFER 2 units to TUM01: destination has 0.4 units of demand gap; transfer cost is ₹905, below the estimated markdown loss of ₹15,801."
BLR08,MOD005,post_successor,5.0,1.5193124999999998,3.4806875,6500.0,22624.46875,HOS01,0.8836690178571429,904.97875,1914.3781250000002,0.3,6787.340625,15837.128125,HOLD,904.97875,"HOLD 3 units: estimated carrying/opportunity cost is ₹905, lower than available liquidation alternatives."
BLR05,MOD053,post_successor,3.0,1.3547450892857145,1.6452549107142855,88500.0,145605.05959821428,BLR04,0.9461768750000001,5824.202383928571,904.890200892857,0.3,43681.517879464285,101923.54171875,TRANSFER,904.890200892857,"TRANSFER 2 units to BLR04: destination has 0.9 units of demand gap; transfer cost is ₹905, below the estimated markdown loss of ₹43,682."
BLR02,MOD034,post_successor,3.0,1.358957142857143,1.641042857142857,28000.0,45949.2,MYS01,0.4537125,1837.9679999999998,902.5735714285713,0.3,13784.759999999998,32164.44,TRANSFER,902.5735714285713,"TRANSFER 2 units to MYS01: destination has 0.5 units of demand gap; transfer cost is ₹903, below the estimated markdown loss of ₹13,785."
MYS01,MOD026,post_successor,2.0,0.3593017857142857,1.6406982142857143,25000.0,41017.455357142855,BLR01,0.8357705357142857,1640.6982142857141,902.3840178571428,0.3,12305.236607142857,28712.21875,TRANSFER,902.3840178571428,"TRANSFER 2 units to BLR01: destination has 0.8 units of demand gap; transfer cost is ₹902, below the estimated markdown loss of ₹12,305."
MAN01,MOD004,post_successor,4.0,1.180713986013986,2.819286013986014,8000.0,22554.288111888112,BLR02,0.46045366883116867,902.1715244755245,1550.6073076923078,0.3,6766.2864335664335,15788.001678321678,HOLD,902.1715244755245,"HOLD 3 units: estimated carrying/opportunity cost is ₹902, lower than available liquidation alternatives."
MYS02,MOD004,post_successor,6.0,3.1927636363636362,2.8072363636363638,8000.0,22457.89090909091,BLR02,0.46045366883116867,898.3156363636365,1543.98,0.3,6737.367272727273,15720.523636363638,HOLD,898.3156363636365,"HOLD 3 units: estimated carrying/opportunity cost is ₹898, lower than available liquidation alternatives."
DAV02,MOD031,post_successor,2.0,0.3700165178571429,1.6299834821428572,26000.0,42379.57053571429,CHI01,0.7522826785714285,1695.1828214285715,896.4909151785714,0.3,12713.871160714285,29665.699375000004,TRANSFER,896.4909151785714,"TRANSFER 2 units to CHI01: destination has 0.8 units of demand gap; transfer cost is ₹896, below the estimated markdown loss of ₹12,714."
BLR06,MOD031,post_successor,2.0,0.37700357142857144,1.6229964285714287,26000.0,42197.90714285715,CHI01,0.7522826785714285,1687.916285714286,892.6480357142858,0.3,12659.372142857144,29538.535000000003,TRANSFER,892.6480357142858,"TRANSFER 2 units to CHI01: destination has 0.8 units of demand gap; transfer cost is ₹893, below the estimated markdown loss of ₹12,659."
BLR01,MOD028,post_successor,3.0,1.3796953125,1.6203046875,28000.0,45368.53125,DAV01,0.7562965178571429,1814.74125,891.167578125,0.3,13610.559374999999,31757.971875000003,TRANSFER,891.167578125,"TRANSFER 2 units to DAV01: destination has 0.8 units of demand gap; transfer cost is ₹891, below the estimated markdown loss of ₹13,611."
HOS01,MOD023,post_successor,2.0,0.3535642857142857,1.6464357142857142,13500.0,22226.882142857143,BEL01,0.37616666666666665,889.0752857142858,905.5396428571428,0.3,6668.064642857143,15558.817500000001,HOLD,889.0752857142858,"HOLD 2 units: estimated carrying/opportunity cost is ₹889, lower than available liquidation alternatives."
BLR04,MOD028,post_successor,3.0,1.3919568181818183,1.6080431818181817,28000.0,45025.20909090909,DAV01,0.7562965178571429,1801.0083636363636,884.4237499999999,0.3,13507.562727272727,31517.646363636362,TRANSFER,884.4237499999999,"TRANSFER 2 units to DAV01: destination has 0.8 units of demand gap; transfer cost is ₹884, below the estimated markdown loss of ₹13,508."
HOS01,MOD028,post_successor,2.0,0.39206785714285713,1.607932142857143,28000.0,45022.1,DAV01,0.7562965178571429,1800.884,884.3626785714287,0.3,13506.63,31515.47,TRANSFER,884.3626785714287,"TRANSFER 2 units to DAV01: destination has 0.8 units of demand gap; transfer cost is ₹884, below the estimated markdown loss of ₹13,507."
CHI01,MOD040,post_successor,2.0,0.4066366071428571,1.593363392857143,35000.0,55767.71875,TUM01,0.5706589285714286,2230.7087500000002,876.3498660714286,0.3,16730.315625,39037.403125,TRANSFER,876.3498660714286,"TRANSFER 2 units to TUM01: destination has 0.6 units of demand gap; transfer cost is ₹876, below the estimated markdown loss of ₹16,730."
BLR05,MOD023,post_successor,3.0,1.3781343750000001,1.6218656249999999,13500.0,21895.1859375,BEL01,0.37616666666666665,875.8074375,892.02609375,0.3,6568.555781249999,15326.63015625,HOLD,875.8074375,"HOLD 2 units: estimated carrying/opportunity cost is ₹876, lower than available liquidation alternatives."
CHI01,MOD005,post_successor,5.0,1.639268181818182,3.3607318181818178,6500.0,21844.756818181817,HOS01,0.8836690178571429,873.7902727272727,1848.4024999999997,0.3,6553.427045454545,15291.329772727273,HOLD,873.7902727272727,"HOLD 3 units: estimated carrying/opportunity cost is ₹874, lower than available liquidation alternatives."
TUM02,MOD023,post_successor,2.0,0.38344553571428563,1.6165544642857144,13500.0,21823.485267857144,BEL01,0.37616666666666665,872.9394107142858,889.1049553571429,0.3,6547.045580357143,15276.439687500002,HOLD,872.9394107142858,"HOLD 2 units: estimated carrying/opportunity cost is ₹873, lower than available liquidation alternatives."
BLR08,MOD031,post_successor,2.0,0.413475,1.586525,26000.0,41249.65,CHI01,0.7522826785714285,1649.986,872.58875,0.3,12374.895,28874.755,TRANSFER,872.58875,"TRANSFER 2 units to CHI01: destination has 0.8 units of demand gap; transfer cost is ₹873, below the estimated markdown loss of ₹12,375."
KAL01,MOD035,post_successor,2.0,0.41674553571428574,1.5832544642857143,29000.0,45914.37946428571,DAV02,0.4237722321428572,1836.5751785714285,870.7899553571428,0.3,13774.313839285713,32140.065624999996,TRANSFER,870.7899553571428,"TRANSFER 2 units to DAV02: destination has 0.4 units of demand gap; transfer cost is ₹871, below the estimated markdown loss of ₹13,774."
HUB02,MOD019,post_successor,3.0,1.02096875,1.97903125,11000.0,21769.34375,BLR02,0.5594267857142857,870.7737500000001,1088.4671875,0.3,6530.803124999999,15238.540625000001,HOLD,870.7737500000001,"HOLD 2 units: estimated carrying/opportunity cost is ₹871, lower than available liquidation alternatives."
DAV01,MOD006,post_successor,4.0,0.9132227678571428,3.086777232142857,7000.0,21607.440625,TUM02,0.7140174107142857,864.297625,1697.7274776785714,0.3,6482.2321875,15125.2084375,HOLD,864.297625,"HOLD 3 units: estimated carrying/opportunity cost is ₹864, lower than available liquidation alternatives."
BLR02,MOD007,post_successor,5.0,1.9178333333333333,3.0821666666666667,7000.0,21575.166666666668,BEL01,0.6874368750000002,863.0066666666668,1695.1916666666666,0.3,6472.55,15102.616666666669,HOLD,863.0066666666668,"HOLD 3 units: estimated carrying/opportunity cost is ₹863, lower than available liquidation alternatives."
MYS02,MOD038,post_successor,2.0,0.43458482142857147,1.5654151785714285,33500.0,52441.408482142855,HOS01,0.925769732142857,2097.6563392857142,860.9783482142857,0.3,15732.422544642855,36708.9859375,TRANSFER,860.9783482142857,"TRANSFER 2 units to HOS01: destination has 0.9 units of demand gap; transfer cost is ₹861, below the estimated markdown loss of ₹15,732."
UDU01,MOD017,post_successor,2.0,0.4424638392857143,1.5575361607142857,14500.0,22584.274330357144,TUM02,0.41681491071428567,903.3709732142858,856.6448883928572,0.3,6775.282299107143,15808.99203125,TRANSFER,856.6448883928572,"TRANSFER 2 units to TUM02: destination has 0.4 units of demand gap; transfer cost is ₹857, below the estimated markdown loss of ₹6,775."
MYS02,MOD011,post_successor,4.0,1.3322973214285716,2.6677026785714286,8000.0,21341.62142857143,BLR03,0.613314642857143,853.6648571428573,1467.2364732142858,0.3,6402.486428571429,14939.135000000002,HOLD,853.6648571428573,"HOLD 3 units: estimated carrying/opportunity cost is ₹854, lower than available liquidation alternatives."
BLR08,MOD011,post_successor,4.0,1.334775,2.665225,8000.0,21321.8,BLR03,0.613314642857143,852.872,1465.87375,0.3,6396.54,14925.259999999998,HOLD,852.872,"HOLD 3 units: estimated carrying/opportunity cost is ₹853, lower than available liquidation alternatives."
DAV02,MOD038,post_successor,2.0,0.45268472222222217,1.5473152777777779,33500.0,51835.06180555556,HOS01,0.925769732142857,2073.4024722222225,851.0234027777778,0.3,15550.518541666668,36284.54326388889,TRANSFER,851.0234027777778,"TRANSFER 2 units to HOS01: destination has 0.9 units of demand gap; transfer cost is ₹851, below the estimated markdown loss of ₹15,551."
BLR02,MOD037,post_successor,2.0,0.4527214285714286,1.5472785714285715,32000.0,49512.91428571429,TUM01,0.4394410714285715,1980.5165714285715,851.0032142857143,0.3,14853.874285714286,34659.04,TRANSFER,851.0032142857143,"TRANSFER 2 units to TUM01: destination has 0.4 units of demand gap; transfer cost is ₹851, below the estimated markdown loss of ₹14,854."
BLR07,MOD019,post_successor,3.0,1.0673955882352946,1.9326044117647054,11000.0,21258.64852941176,BLR02,0.5594267857142857,850.3459411764704,1062.932426470588,0.3,6377.594558823527,14881.053970588233,HOLD,850.3459411764704,"HOLD 2 units: estimated carrying/opportunity cost is ₹850, lower than available liquidation alternatives."
BLR04,MOD055,post_successor,4.0,2.4667523148148147,1.5332476851851853,120000.0,183989.72222222225,BLR06,0.5702327678571429,7359.58888888889,843.2862268518519,0.3,55196.91666666667,128792.80555555558,TRANSFER,843.2862268518519,"TRANSFER 2 units to BLR06: destination has 0.6 units of demand gap; transfer cost is ₹843, below the estimated markdown loss of ₹55,197."
MYS02,MOD028,post_successor,2.0,0.4669928571428571,1.533007142857143,28000.0,42924.200000000004,DAV01,0.7562965178571429,1716.9680000000003,843.1539285714287,0.3,12877.26,30046.940000000002,TRANSFER,843.1539285714287,"TRANSFER 2 units to DAV01: destination has 0.8 units of demand gap; transfer cost is ₹843, below the estimated markdown loss of ₹12,877."
BLR02,MOD053,post_successor,2.0,0.46922276785714284,1.5307772321428572,88500.0,135473.78504464286,BLR04,0.9461768750000001,5418.951401785715,841.9274776785714,0.3,40642.13551339286,94831.64953125,TRANSFER,841.9274776785714,"TRANSFER 2 units to BLR04: destination has 0.9 units of demand gap; transfer cost is ₹842, below the estimated markdown loss of ₹40,642."
MAN01,MOD022,post_successor,2.0,0.38463482142857147,1.6153651785714285,13000.0,20999.74732142857,BLR06,0.48583410714285713,839.9898928571429,888.4508482142857,0.3,6299.924196428571,14699.823124999999,HOLD,839.9898928571429,"HOLD 2 units: estimated carrying/opportunity cost is ₹840, lower than available liquidation alternatives."
UDU01,MOD019,post_successor,4.0,2.0913886607142858,1.9086113392857142,11000.0,20994.724732142855,BLR02,0.5594267857142857,839.7889892857143,1049.736236607143,0.3,6298.417419642857,14696.307312499997,HOLD,839.7889892857143,"HOLD 2 units: estimated carrying/opportunity cost is ₹840, lower than available liquidation alternatives."
KOP01,MOD040,post_successor,2.0,0.4815616071428571,1.518438392857143,35000.0,53145.34375000001,TUM01,0.5706589285714286,2125.8137500000003,835.1411160714287,0.3,15943.603125000001,37201.740625000006,TRANSFER,835.1411160714287,"TRANSFER 2 units to TUM01: destination has 0.6 units of demand gap; transfer cost is ₹835, below the estimated markdown loss of ₹15,944."
TUM01,MOD005,post_successor,5.0,1.7911138392857144,3.2088861607142856,6500.0,20857.760044642855,HOS01,0.8836690178571429,834.3104017857142,1764.887388392857,0.3,6257.3280133928565,14600.432031249999,HOLD,834.3104017857142,"HOLD 3 units: estimated carrying/opportunity cost is ₹834, lower than available liquidation alternatives."
CHI01,MOD007,post_successor,5.0,2.022727232142857,2.977272767857143,7000.0,20840.909375,BEL01,0.6874368750000002,833.636375,1637.5000223214286,0.3,6252.272812499999,14588.6365625,HOLD,833.636375,"HOLD 3 units: estimated carrying/opportunity cost is ₹834, lower than available liquidation alternatives."
BLR06,MOD017,post_successor,3.0,1.484995,1.515005,14500.0,21967.5725,TUM02,0.41681491071428567,878.7029,833.25275,0.3,6590.271749999999,15377.300749999999,TRANSFER,833.25275,"TRANSFER 2 units to TUM02: destination has 0.4 units of demand gap; transfer cost is ₹833, below the estimated markdown loss of ₹6,590."
KAL01,MOD017,post_successor,3.0,1.4863692857142858,1.5136307142857142,14500.0,21947.645357142854,TUM02,0.41681491071428567,877.9058142857142,832.4968928571428,0.3,6584.293607142856,15363.351749999998,TRANSFER,832.4968928571428,"TRANSFER 2 units to TUM02: destination has 0.4 units of demand gap; transfer cost is ₹832, below the estimated markdown loss of ₹6,584."
HUB02,MOD007,post_successor,5.0,2.0571403225806453,2.9428596774193547,7000.0,20600.017741935484,BEL01,0.6874368750000002,824.0007096774194,1618.5728225806452,0.3,6180.005322580645,14420.01241935484,HOLD,824.0007096774194,"HOLD 3 units: estimated carrying/opportunity cost is ₹824, lower than available liquidation alternatives."
MAN02,MOD016,post_successor,2.0,0.5104513392857143,1.4895486607142856,14000.0,20853.681249999998,BLR07,0.8825798214285716,834.14725,819.2517633928571,0.3,6256.104374999999,14597.576874999999,TRANSFER,819.2517633928571,"TRANSFER 1 units to BLR07: destination has 0.9 units of demand gap; transfer cost is ₹819, below the estimated markdown loss of ₹6,256."
DAV02,MOD020,post_successor,3.0,1.2256481250000002,1.7743518749999998,11500.0,20405.046562499996,KAL01,0.7586156250000001,816.2018624999998,975.8935312499999,0.3,6121.513968749999,14283.532593749998,HOLD,816.2018624999998,"HOLD 2 units: estimated carrying/opportunity cost is ₹816, lower than available liquidation alternatives."
BLR06,MOD014,post_successor,3.0,1.3704139285714287,1.6295860714285713,12500.0,20369.82589285714,HOS01,0.4306215178571431,814.7930357142857,896.2723392857142,0.3,6110.947767857142,14258.878125,HOLD,814.7930357142857,"HOLD 2 units: estimated carrying/opportunity cost is ₹815, lower than available liquidation alternatives."
BLR03,MOD044,post_successor,2.0,0.5201142857142858,1.4798857142857142,36500.0,54015.82857142857,HOS01,0.6473458333333334,2160.6331428571425,813.9371428571428,0.3,16204.748571428569,37811.08,TRANSFER,813.9371428571428,"TRANSFER 1 units to HOS01: destination has 0.6 units of demand gap; transfer cost is ₹814, below the estimated markdown loss of ₹16,205."
HUB01,MOD017,post_successor,2.0,0.5290339285714286,1.4709660714285713,14500.0,21329.008035714283,TUM02,0.41681491071428567,853.1603214285714,809.0313392857142,0.3,6398.702410714285,14930.305624999997,TRANSFER,809.0313392857142,"TRANSFER 1 units to TUM02: destination has 0.4 units of demand gap; transfer cost is ₹809, below the estimated markdown loss of ₹6,399."
CHI01,MOD035,post_successor,2.0,0.5324531250000001,1.467546875,29000.0,42558.859375,DAV02,0.4237722321428572,1702.3543750000001,807.15078125,0.3,12767.6578125,29791.2015625,TRANSFER,807.15078125,"TRANSFER 1 units to DAV02: destination has 0.4 units of demand gap; transfer cost is ₹807, below the estimated markdown loss of ₹12,768."
MYS01,MOD037,post_successor,2.0,0.5351785714285715,1.4648214285714285,32000.0,46874.28571428571,TUM01,0.4394410714285715,1874.9714285714285,805.6517857142857,0.3,14062.285714285712,32812.0,TRANSFER,805.6517857142857,"TRANSFER 1 units to TUM01: destination has 0.4 units of demand gap; transfer cost is ₹806, below the estimated markdown loss of ₹14,062."
DAV01,MOD004,post_successor,5.0,2.4884722402597403,2.5115277597402597,8000.0,20092.222077922077,BLR02,0.46045366883116867,803.6888831168831,1381.3402678571429,0.3,6027.666623376623,14064.555454545454,HOLD,803.6888831168831,"HOLD 3 units: estimated carrying/opportunity cost is ₹804, lower than available liquidation alternatives."
SHI01,MOD006,post_successor,4.0,1.133917857142857,2.866082142857143,7000.0,20062.575,TUM02,0.7140174107142857,802.503,1576.3451785714287,0.3,6018.7725,14043.802500000002,HOLD,802.503,"HOLD 3 units: estimated carrying/opportunity cost is ₹803, lower than available liquidation alternatives."
BLR05,MOD016,post_successor,2.0,0.5416007142857144,1.4583992857142856,14000.0,20417.589999999997,BLR07,0.8825798214285716,816.7035999999998,802.119607142857,0.3,6125.276999999999,14292.312999999998,TRANSFER,802.119607142857,"TRANSFER 1 units to BLR07: destination has 0.9 units of demand gap; transfer cost is ₹802, below the estimated markdown loss of ₹6,125."
BLR03,MOD047,post_successor,2.0,0.5450892857142857,1.4549107142857143,52000.0,75655.35714285714,BLR08,0.35000000000000003,3026.214285714286,800.2008928571429,0.3,22696.60714285714,52958.75,TRANSFER,800.2008928571429,"TRANSFER 1 units to BLR08: destination has 0.4 units of demand gap; transfer cost is ₹800, below the estimated markdown loss of ₹22,697."
MAN01,MOD043,post_successor,2.0,0.5450892857142857,1.4549107142857143,35000.0,50921.875,BLR08,0.6523826785714286,2036.875,800.2008928571429,0.3,15276.5625,35645.3125,TRANSFER,800.2008928571429,"TRANSFER 1 units to BLR08: destination has 0.7 units of demand gap; transfer cost is ₹800, below the estimated markdown loss of ₹15,277."
MYS01,MOD035,post_successor,2.0,0.5456839285714286,1.4543160714285714,29000.0,42175.166071428575,DAV02,0.4237722321428572,1687.006642857143,799.8738392857143,0.3,12652.549821428573,29522.616250000003,TRANSFER,799.8738392857143,"TRANSFER 1 units to DAV02: destination has 0.4 units of demand gap; transfer cost is ₹800, below the estimated markdown loss of ₹12,653."
BLR07,MOD025,post_successor,2.0,0.5500152777777778,1.4499847222222222,24000.0,34799.63333333333,KOP01,0.5733017857142857,1391.9853333333333,797.4915972222223,0.3,10439.89,24359.743333333332,TRANSFER,797.4915972222223,"TRANSFER 1 units to KOP01: destination has 0.6 units of demand gap; transfer cost is ₹797, below the estimated markdown loss of ₹10,440."
HUB02,MOD034,post_successor,2.0,0.5522250000000001,1.447775,28000.0,40537.700000000004,MYS01,0.4537125,1621.5080000000003,796.27625,0.3,12161.310000000001,28376.390000000003,TRANSFER,796.27625,"TRANSFER 1 units to MYS01: destination has 0.5 units of demand gap; transfer cost is ₹796, below the estimated markdown loss of ₹12,161."
KOP01,MOD006,post_successor,4.0,1.1564132352941177,2.8435867647058823,7000.0,19905.107352941177,TUM02,0.7140174107142857,796.2042941176471,1563.9727205882352,0.3,5971.532205882353,13933.575147058824,HOLD,796.2042941176471,"HOLD 3 units: estimated carrying/opportunity cost is ₹796, lower than available liquidation alternatives."
BLR01,MOD053,post_successor,2.0,0.5622017857142857,1.4377982142857144,88500.0,127245.14196428572,BLR04,0.9461768750000001,5089.805678571429,790.7890178571429,0.3,38173.54258928572,89071.599375,TRANSFER,790.7890178571429,"TRANSFER 1 units to BLR04: destination has 0.9 units of demand gap; transfer cost is ₹791, below the estimated markdown loss of ₹38,174."
