store_id,model_id,forecast_units,avg_event_multiplier,avg_lifecycle_factor
BLR08,MOD044,0.35000000000000003,1.0,0.55
BLR08,MOD045,1.0307142857142857,1.0,1.0
BLR08,MOD046,0.35000000000000003,1.0,0.55
BLR08,MOD047,0.35000000000000003,1.0,0.55
BLR08,MOD048,1.1614456168831166,1.0,1.0
BLR08,MOD049,0.3753958333333333,1.0,0.55
BLR08,MOD050,1.098454017857143,1.0,0.55
BLR08,MOD051,0.8388068181818181,1.0,1.0
BLR08,MOD052,1.5776172321428572,1.0,0.55
BLR08,MOD053,0.8895416666666668,1.0,0.55
BLR08,MOD054,1.2038080808080807,1.0,1.0
BLR08,MOD055,0.35000000000000003,1.0,0.55
BLR08,MOD056,0.6348583333333333,1.0,0.55
BLR08,MOD057,1.8826753246753247,1.0,1.0
BLR08,MOD058,0.35000000000000003,1.0,0.55
BLR08,MOD059,0.7576344642857145,1.0,0.55
BLR08,MOD060,0.3907824675324675,1.0,1.0
CHI01,MOD001,1.6603023214285717,1.0,0.55
CHI01,MOD002,1.637695982142857,1.0,0.55
CHI01,MOD003,1.6023462662337662,1.0,0.6
CHI01,MOD004,3.1008301435406693,1.0,0.6
CHI01,MOD005,1.639268181818182,1.0,0.55
CHI01,MOD006,1.2321,1.0,0.55
CHI01,MOD007,2.022727232142857,1.0,0.55
CHI01,MOD008,4.752998376623377,1.0,1.0
CHI01,MOD009,0.5629946428571428,1.0,0.55
CHI01,MOD010,0.35000000000000003,1.0,0.55
CHI01,MOD011,0.7582191964285715,1.0,0.55
CHI01,MOD012,6.627030564263322,1.0,1.0
CHI01,MOD013,1.3121480769230771,1.0,0.55
CHI01,MOD014,0.7076250000000001,1.0,0.55
CHI01,MOD015,4.685965909090909,1.0,1.0
CHI01,MOD016,0.9058888392857143,1.0,0.55
CHI01,MOD017,0.7937340909090909,1.0,0.55
CHI01,MOD018,3.29184375,1.0,1.0
CHI01,MOD019,0.7194187500000001,1.0,0.55
CHI01,MOD020,1.404397767857143,1.0,0.55
CHI01,MOD021,8.117361525974026,1.0,1.0
CHI01,MOD022,0.526209375,1.0,0.55
CHI01,MOD023,0.9248183035714286,1.0,0.55
CHI01,MOD024,2.346496753246753,1.0,1.0
CHI01,MOD025,0.3644414285714286,1.0,0.55
CHI01,MOD026,1.3555875,1.0,0.55
CHI01,MOD027,2.860412337662338,1.0,1.0
CHI01,MOD028,0.8433026785714285,1.0,0.55
CHI01,MOD029,0.413128125,1.0,0.55
CHI01,MOD030,2.628081168831169,1.0,1.0
CHI01,MOD031,0.7522826785714285,1.0,0.55
CHI01,MOD032,0.391621875,1.0,0.55
CHI01,MOD033,2.1588238636363632,1.0,1.0
CHI01,MOD034,1.098454017857143,1.0,0.55
CHI01,MOD035,0.5324531250000001,1.0,0.55
CHI01,MOD036,1.1855016233766231,1.0,1.0
CHI01,MOD037,0.38086875000000003,1.0,0.55
CHI01,MOD038,1.5924238392857144,1.0,0.55
CHI01,MOD039,2.4853368506493507,1.0,1.0
CHI01,MOD040,0.4066366071428571,1.0,0.55
CHI01,MOD041,0.35000000000000003,1.0,0.55
CHI01,MOD042,0.8162824675324675,1.0,1.0
CHI01,MOD043,0.4307295535714286,1.0,0.55
CHI01,MOD044,1.242238660714286,1.0,0.55
CHI01,MOD045,0.706760064935065,1.0,1.0
CHI01,MOD046,0.3639207142857143,1.0,0.55
CHI01,MOD047,0.35000000000000003,1.0,0.55
CHI01,MOD048,0.35000000000000003,1.0,1.0
CHI01,MOD049,0.35000000000000003,1.0,0.55
CHI01,MOD050,0.35000000000000003,1.0,0.55
CHI01,MOD051,0.35000000000000003,1.0,1.0
CHI01,MOD052,0.35000000000000003,1.0,0.55
CHI01,MOD053,0.35000000000000003,1.0,0.55
CHI01,MOD054,0.35000000000000003,1.0,1.0
CHI01,MOD055,0.35000000000000003,1.0,0.55
CHI01,MOD056,0.3695617857142858,1.0,0.55
CHI01,MOD057,0.35000000000000003,1.0,1.0
CHI01,MOD058,0.35000000000000003,1.0,0.55
CHI01,MOD059,0.35000000000000003,1.0,0.55
CHI01,MOD060,0.35000000000000003,1.0,1.0
DAV01,MOD001,0.4218,1.0,0.55
DAV01,MOD002,0.4020975,1.0,0.55
DAV01,MOD003,2.5516341233766235,1.0,0.6
DAV01,MOD004,2.4884722402597403,1.0,0.6
DAV01,MOD005,0.6577344642857144,1.0,0.55
DAV01,MOD006,0.9132227678571428,1.0,0.55
DAV01,MOD007,1.7709058928571433,1.0,0.55
DAV01,MOD008,3.209936201298701,1.0,1.0
DAV01,MOD009,0.42163151785714287,1.0,0.55
DAV01,MOD010,0.3860421428571429,1.0,0.55
DAV01,MOD011,0.483196875,1.0,0.55
DAV01,MOD012,4.825767045454545,1.0,1.0
DAV01,MOD013,1.025032142857143,1.0,0.55
DAV01,MOD014,1.154647767857143,1.0,0.55
DAV01,MOD015,2.80932711038961,1.0,1.0
DAV01,MOD016,0.8045517857142859,1.0,0.55
DAV01,MOD017,0.8189124107142858,1.0,0.55
DAV01,MOD018,0.35000000000000003,1.0,1.0
DAV01,MOD019,0.6387125,1.0,0.55
DAV01,MOD020,0.6221450892857143,1.0,0.55
DAV01,MOD021,2.733951623376624,1.0,1.0
DAV01,MOD022,0.38978839285714284,1.0,0.55
DAV01,MOD023,0.61396875,1.0,0.55
DAV01,MOD024,3.056193993506494,1.0,1.0
DAV01,MOD025,0.35000000000000003,1.0,0.55
DAV01,MOD026,0.615125,1.0,0.55
DAV01,MOD027,1.6884073051948052,1.0,1.0
DAV01,MOD028,0.7562965178571429,1.0,0.55
DAV01,MOD029,0.35000000000000003,1.0,0.55
DAV01,MOD030,1.3248102272727271,1.0,1.0
DAV01,MOD031,0.35000000000000003,1.0,0.55
DAV01,MOD032,1.2540125892857146,1.0,0.55
DAV01,MOD033,0.42805275974025975,1.0,1.0
DAV01,MOD034,0.35000000000000003,1.0,0.55
DAV01,MOD035,0.35000000000000003,1.0,0.55
DAV01,MOD036,0.7258246753246753,1.0,1.0
DAV01,MOD037,0.35000000000000003,1.0,0.55
DAV01,MOD038,0.6074276785714287,1.0,0.55
DAV01,MOD039,0.6068060064935066,1.0,1.0
DAV01,MOD040,0.35000000000000003,1.0,0.55
DAV01,MOD041,0.35000000000000003,1.0,0.55
DAV01,MOD042,1.0698465909090908,1.0,1.0
DAV01,MOD043,0.35000000000000003,1.0,0.55
DAV01,MOD044,0.35000000000000003,1.0,0.55
DAV01,MOD045,0.40345616883116875,1.0,1.0
DAV01,MOD046,0.35000000000000003,1.0,0.55
DAV01,MOD047,0.35000000000000003,1.0,0.55
DAV01,MOD048,0.4511464174454829,1.0,1.0
DAV01,MOD049,0.35000000000000003,1.0,0.55
DAV01,MOD050,0.35000000000000003,1.0,0.55
DAV01,MOD051,0.3790503597122302,1.0,1.0
DAV01,MOD052,0.35000000000000003,1.0,0.55
DAV01,MOD053,0.35000000000000003,1.0,0.55
DAV01,MOD054,0.35000000000000003,1.0,1.0
DAV01,MOD055,0.35000000000000003,1.0,0.55
DAV01,MOD056,0.35000000000000003,1.0,0.55
DAV01,MOD057,0.46505666113875066,1.0,1.0
DAV01,MOD058,0.35000000000000003,1.0,0.55
DAV01,MOD059,0.35000000000000003,1.0,0.55
DAV01,MOD060,0.37,1.0,1.0
DAV02,MOD001,0.35000000000000003,1.0,0.55
DAV02,MOD002,0.35000000000000003,1.0,0.55
DAV02,MOD003,1.3050572727272727,1.0,0.6
DAV02,MOD004,2.6175818181818182,1.0,0.6
DAV02,MOD005,0.3897883928571429,1.0,0.55
DAV02,MOD006,0.9160473214285715,1.0,0.55
DAV02,MOD007,0.41283080357142854,1.0,0.55
DAV02,MOD008,4.831527272727271,1.0,1.0
DAV02,MOD009,0.5351290178571428,1.0,0.55
DAV02,MOD010,0.7264058035714285,1.0,0.55
DAV02,MOD011,0.8507865384615385,1.0,0.55
DAV02,MOD012,5.334396915584415,1.0,1.0
DAV02,MOD013,0.35481785714285713,1.0,0.55
DAV02,MOD014,0.5028696428571429,1.0,0.55
DAV02,MOD015,1.957933155080214,1.0,1.0
DAV02,MOD016,0.35000000000000003,1.0,0.55
DAV02,MOD017,0.6325458333333333,1.0,0.55
DAV02,MOD018,0.5158977272727272,1.0,1.0
DAV02,MOD019,0.46758750000000004,1.0,0.55
DAV02,MOD020,1.2256481250000002,1.0,0.55
DAV02,MOD021,2.6174265734265734,1.0,1.0
DAV02,MOD022,0.35000000000000003,1.0,0.55
DAV02,MOD023,0.5482111607142858,1.0,0.55
DAV02,MOD024,1.6119326298701298,1.0,1.0
DAV02,MOD025,1.2660541071428573,1.0,0.55
DAV02,MOD026,0.5399951785714285,1.0,0.55
DAV02,MOD027,1.844954545454545,1.0,1.0
DAV02,MOD028,0.35000000000000003,1.0,0.55
DAV02,MOD029,0.409659375,1.0,0.55
DAV02,MOD030,0.35000000000000003,1.0,1.0
DAV02,MOD031,0.3700165178571429,1.0,0.55
DAV02,MOD032,0.35000000000000003,1.0,0.55
DAV02,MOD033,1.1365246753246754,1.0,1.0
DAV02,MOD034,0.3674982142857143,1.0,0.55
DAV02,MOD035,0.4237722321428572,1.0,0.55
DAV02,MOD036,1.272085227272727,1.0,1.0
DAV02,MOD037,0.40450580357142857,1.0,0.55
DAV02,MOD038,0.45268472222222217,1.0,0.55
DAV02,MOD039,1.963456655844156,1.0,1.0
DAV02,MOD040,0.35000000000000003,1.0,0.55
DAV02,MOD041,0.35000000000000003,1.0,0.55
DAV02,MOD042,0.8236704545454545,1.0,1.0
DAV02,MOD043,0.35000000000000003,1.0,0.55
DAV02,MOD044,0.35000000000000003,1.0,0.55
DAV02,MOD045,0.595724025974026,1.0,1.0
DAV02,MOD046,0.35000000000000003,1.0,0.55
DAV02,MOD047,0.35000000000000003,1.0,0.55
DAV02,MOD048,0.7125983766233766,1.0,1.0
DAV02,MOD049,0.35000000000000003,1.0,0.55
DAV02,MOD050,0.35000000000000003,1.0,0.55
DAV02,MOD051,0.35000000000000003,1.0,1.0
DAV02,MOD052,0.35000000000000003,1.0,0.55
DAV02,MOD053,0.35000000000000003,1.0,0.55
DAV02,MOD054,0.35000000000000003,1.0,1.0
DAV02,MOD055,0.35000000000000003,1.0,0.55
DAV02,MOD056,0.35000000000000003,1.0,0.55
DAV02,MOD057,0.376426948051948,1.0,1.0
DAV02,MOD058,0.35000000000000003,1.0,0.55
DAV02,MOD059,0.35000000000000003,1.0,0.55
DAV02,MOD060,0.6367003246753247,1.0,1.0
HOS01,MOD001,0.8150571428571428,1.0,0.55
HOS01,MOD002,0.35000000000000003,1.0,0.55
HOS01,MOD003,1.3948159090909087,1.0,0.6
HOS01,MOD004,4.758613246753247,1.0,0.6
HOS01,MOD005,0.8836690178571429,1.0,0.55
HOS01,MOD006,0.5464272321428572,1.0,0.55
HOS01,MOD007,1.948494,1.0,0.55
HOS01,MOD008,6.715262006861063,1.0,1.0
HOS01,MOD009,0.8582480357142858,1.0,0.55
HOS01,MOD010,0.6478083333333334,1.0,0.55
HOS01,MOD011,0.4580732142857143,1.0,0.55
HOS01,MOD012,3.200439935064934,1.0,1.0
HOS01,MOD013,0.7130263392857142,1.0,0.55
HOS01,MOD014,1.430621517857143,1.0,0.55
HOS01,MOD015,3.3215308441558435,1.0,1.0
HOS01,MOD016,0.424921875,1.0,0.55
HOS01,MOD017,1.1309611607142858,1.0,0.55
HOS01,MOD018,2.176230681818182,1.0,1.0
HOS01,MOD019,1.9794471428571432,1.0,0.55
HOS01,MOD020,0.35828928571428575,1.0,0.55
HOS01,MOD021,4.445074451410658,1.0,1.0
HOS01,MOD022,0.45108616071428576,1.0,0.55
HOS01,MOD023,0.3535642857142857,1.0,0.55
HOS01,MOD024,2.627,1.0,1.0
HOS01,MOD025,0.6430291666666667,1.0,0.55
HOS01,MOD026,0.4921,1.0,0.55
HOS01,MOD027,2.064816233766234,1.0,1.0
HOS01,MOD028,0.39206785714285713,1.0,0.55
HOS01,MOD029,1.4213450892857145,1.0,0.55
HOS01,MOD030,1.2522637987012986,1.0,1.0
HOS01,MOD031,0.35000000000000003,1.0,0.55
HOS01,MOD032,0.35000000000000003,1.0,0.55
HOS01,MOD033,0.9594472402597403,1.0,1.0
HOS01,MOD034,0.42373258928571433,1.0,0.55
HOS01,MOD035,0.568875,1.0,0.55
HOS01,MOD036,1.1764318181818179,1.0,1.0
HOS01,MOD037,0.7757666666666667,1.0,0.55
HOS01,MOD038,0.925769732142857,1.0,0.55
HOS01,MOD039,3.6358435828877007,1.0,1.0
HOS01,MOD040,0.5977944642857143,1.0,0.55
HOS01,MOD041,0.7744925892857144,1.0,0.55
HOS01,MOD042,0.9275227272727272,1.0,1.0
HOS01,MOD043,0.35000000000000003,1.0,0.55
HOS01,MOD044,0.6473458333333334,1.0,0.55
HOS01,MOD045,2.0833042207792207,1.0,1.0
HOS01,MOD046,0.35000000000000003,1.0,0.55
HOS01,MOD047,0.35000000000000003,1.0,0.55
HOS01,MOD048,0.35000000000000003,1.0,1.0
HOS01,MOD049,0.35000000000000003,1.0,0.55
HOS01,MOD050,0.35000000000000003,1.0,0.55
HOS01,MOD051,0.35000000000000003,1.0,1.0
HOS01,MOD052,0.35000000000000003,1.0,0.55
HOS01,MOD053,0.35000000000000003,1.0,0.55
HOS01,MOD054,0.35000000000000003,1.0,1.0
HOS01,MOD055,0.35000000000000003,1.0,0.55
HOS01,MOD056,0.35000000000000003,1.0,0.55
HOS01,MOD057,0.35490259740259744,1.0,1.0
HOS01,MOD058,0.35000000000000003,1.0,0.55
HOS01,MOD059,0.35000000000000003,1.0,0.55
HOS01,MOD060,0.35000000000000003,1.0,1.0
HUB01,MOD001,1.378838636363636,1.0,0.55
HUB01,MOD002,0.35000000000000003,1.0,0.55
HUB01,MOD003,1.7918751623376619,1.0,0.6
HUB01,MOD004,2.635745454545454,1.0,0.6
HUB01,MOD005,0.5403321428571428,1.0,0.55
HUB01,MOD006,0.39855937500000005,1.0,0.55
HUB01,MOD007,2.396886428571429,1.0,0.55
HUB01,MOD008,6.4940405844155835,1.0,1.0
HUB01,MOD009,0.4604517857142857,1.0,0.55
HUB01,MOD010,0.35000000000000003,1.0,0.55
HUB01,MOD011,1.0346785714285713,1.0,0.55
HUB01,MOD012,3.5954781144781145,1.0,1.0
HUB01,MOD013,1.5123749999999998,1.0,0.55
HUB01,MOD014,0.44974821428571427,1.0,0.55
HUB01,MOD015,2.779128099173554,1.0,1.0
HUB01,MOD016,1.1102279464285716,1.0,0.55
HUB01,MOD017,0.5290339285714286,1.0,0.55
HUB01,MOD018,2.8556071428571426,1.0,1.0
HUB01,MOD019,0.547021875,1.0,0.55
HUB01,MOD020,0.4954366071428572,1.0,0.55
HUB01,MOD021,1.6267987012987013,1.0,1.0
HUB01,MOD022,0.43313785714285724,1.0,0.55
HUB01,MOD023,0.7231352678571429,1.0,0.55
HUB01,MOD024,2.2782629870129867,1.0,1.0
HUB01,MOD025,1.827684375,1.0,0.55
HUB01,MOD026,1.0793326923076922,1.0,0.55
HUB01,MOD027,3.2150357142857136,1.0,1.0
HUB01,MOD028,0.6806017857142858,1.0,0.55
HUB01,MOD029,0.6402541666666666,1.0,0.55
HUB01,MOD030,1.147390422077922,1.0,1.0
HUB01,MOD031,0.516358125,1.0,0.55
HUB01,MOD032,0.35000000000000003,1.0,0.55
HUB01,MOD033,1.5010227272727272,1.0,1.0
HUB01,MOD034,0.35000000000000003,1.0,0.55
HUB01,MOD035,0.3892532142857143,1.0,0.55
HUB01,MOD036,1.7600887987012988,1.0,1.0
HUB01,MOD037,0.35409464285714287,1.0,0.55
HUB01,MOD038,1.2446469642857145,1.0,0.55
HUB01,MOD039,2.0774659090909093,1.0,1.0
HUB01,MOD040,0.35000000000000003,1.0,0.55
HUB01,MOD041,0.7070600892857144,1.0,0.55
HUB01,MOD042,1.2947897727272726,1.0,1.0
HUB01,MOD043,0.35000000000000003,1.0,0.55
HUB01,MOD044,0.9230938392857144,1.0,0.55
HUB01,MOD045,1.4636323051948052,1.0,1.0
HUB01,MOD046,0.6454958333333333,1.0,0.55
HUB01,MOD047,0.35000000000000003,1.0,0.55
HUB01,MOD048,2.6415922459893046,1.0,1.0
HUB01,MOD049,0.35000000000000003,1.0,0.55
HUB01,MOD050,0.5032000000000001,1.0,0.55
HUB01,MOD051,0.9123863636363637,1.0,1.0
HUB01,MOD052,0.35000000000000003,1.0,0.55
HUB01,MOD053,0.5579236607142858,1.0,0.55
HUB01,MOD054,3.3103227272727276,1.0,1.0
HUB01,MOD055,0.3825634821428572,1.0,0.55
HUB01,MOD056,0.5868233035714285,1.0,0.55
HUB01,MOD057,1.9669424242424238,1.0,1.0
HUB01,MOD058,0.3639207142857143,1.0,0.55
HUB01,MOD059,0.377746875,1.0,0.55
HUB01,MOD060,1.113994318181818,1.0,1.0
HUB02,MOD001,0.8362711538461538,1.0,0.55
HUB02,MOD002,1.1426833333333333,1.0,0.55
HUB02,MOD003,2.663437792207792,1.0,0.6
HUB02,MOD004,3.576268636363636,1.0,0.6
HUB02,MOD005,0.8626285714285714,1.0,0.55
HUB02,MOD006,1.0161125,1.0,0.55
HUB02,MOD007,2.0571403225806453,1.0,0.55
HUB02,MOD008,8.677328722002631,1.0,1.0
HUB02,MOD009,1.2700249999999997,1.0,0.55
HUB02,MOD010,0.5430080357142858,1.0,0.55
HUB02,MOD011,0.5659017857142857,1.0,0.55
HUB02,MOD012,4.907613636363637,1.0,1.0
HUB02,MOD013,1.1720410714285714,1.0,0.55
HUB02,MOD014,0.3942482142857144,1.0,0.55
HUB02,MOD015,2.3983027597402593,1.0,1.0
HUB02,MOD016,0.9545455882352942,1.0,0.55
HUB02,MOD017,0.3543357142857143,1.0,0.55
HUB02,MOD018,2.810498376623377,1.0,1.0
HUB02,MOD019,1.02096875,1.0,0.55
HUB02,MOD020,0.6977142857142857,1.0,0.55
HUB02,MOD021,3.973015151515152,1.0,1.0
HUB02,MOD022,0.6438495535714286,1.0,0.55
HUB02,MOD023,1.096025892857143,1.0,0.55
HUB02,MOD024,4.875440746753247,1.0,1.0
HUB02,MOD025,1.844314553571429,1.0,0.55
HUB02,MOD026,1.0447875000000002,1.0,0.55
HUB02,MOD027,4.874828084415585,1.0,1.0
HUB02,MOD028,0.6862674107142859,1.0,0.55
HUB02,MOD029,0.5804011607142858,1.0,0.55
HUB02,MOD030,2.343163149350649,1.0,1.0
HUB02,MOD031,1.0258250000000002,1.0,0.55
HUB02,MOD032,0.43369285714285716,1.0,0.55
HUB02,MOD033,1.736249025974026,1.0,1.0
HUB02,MOD034,0.5522250000000001,1.0,0.55
HUB02,MOD035,0.35949464285714283,1.0,0.55
HUB02,MOD036,1.18874512987013,1.0,1.0
HUB02,MOD037,1.2155340909090908,1.0,0.55
HUB02,MOD038,0.8747416666666668,1.0,0.55
HUB02,MOD039,1.9972792207792205,1.0,1.0
HUB02,MOD040,0.6335919642857143,1.0,0.55
HUB02,MOD041,0.35000000000000003,1.0,0.55
HUB02,MOD042,1.124361525974026,1.0,1.0
HUB02,MOD043,0.35000000000000003,1.0,0.55
HUB02,MOD044,0.35000000000000003,1.0,0.55
HUB02,MOD045,0.48211120129870133,1.0,1.0
HUB02,MOD046,0.35000000000000003,1.0,0.55
HUB02,MOD047,0.35000000000000003,1.0,0.55
HUB02,MOD048,0.35000000000000003,1.0,1.0
HUB02,MOD049,0.35000000000000003,1.0,0.55
HUB02,MOD050,0.35000000000000003,1.0,0.55
HUB02,MOD051,0.4346298701298701,1.0,1.0
HUB02,MOD052,0.35000000000000003,1.0,0.55
HUB02,MOD053,0.35000000000000003,1.0,0.55
HUB02,MOD054,0.35000000000000003,1.0,1.0
HUB02,MOD055,0.3849717857142857,1.0,0.55
HUB02,MOD056,0.35000000000000003,1.0,0.55
HUB02,MOD057,0.5854529220779221,1.0,1.0
HUB02,MOD058,0.35000000000000003,1.0,0.55
HUB02,MOD059,0.35000000000000003,1.0,0.55
HUB02,MOD060,0.37,1.0,1.0
KAL01,MOD001,0.4259625,1.0,0.55
KAL01,MOD002,0.6023732142857143,1.0,0.55
KAL01,MOD003,4.0743597902097894,1.0,0.6
KAL01,MOD004,2.1545532467532467,1.0,0.6
KAL01,MOD005,1.663854761904762,1.0,0.55
KAL01,MOD006,1.0126437499999998,1.0,0.55
KAL01,MOD007,1.4212459821428571,1.0,0.55
KAL01,MOD008,5.85447138047138,1.0,1.0
KAL01,MOD009,0.49834375,1.0,0.55
KAL01,MOD010,0.8715350000000002,1.0,0.55
KAL01,MOD011,1.0486526785714287,1.0,0.55
KAL01,MOD012,7.679488149350648,1.0,1.0
KAL01,MOD013,0.3528732142857143,1.0,0.55
KAL01,MOD014,1.1676583333333335,1.0,0.55
KAL01,MOD015,2.191349025974026,1.0,1.0
KAL01,MOD016,0.6954843749999999,1.0,0.55
KAL01,MOD017,1.4863692857142858,1.0,0.55
KAL01,MOD018,1.8569074675324675,1.0,1.0
KAL01,MOD019,1.0333901785714286,1.0,0.55
KAL01,MOD020,0.7586156250000001,1.0,0.55
KAL01,MOD021,3.670644628099173,1.0,1.0
KAL01,MOD022,0.37061116071428574,1.0,0.55
KAL01,MOD023,0.832153125,1.0,0.55
KAL01,MOD024,6.141403719008265,1.0,1.0
KAL01,MOD025,0.35000000000000003,1.0,0.55
KAL01,MOD026,0.35000000000000003,1.0,0.55
KAL01,MOD027,2.272696969696969,1.0,1.0
KAL01,MOD028,0.5032660714285715,1.0,0.55
KAL01,MOD029,0.57317625,1.0,0.55
KAL01,MOD030,1.6203116883116884,1.0,1.0
KAL01,MOD031,0.50875,1.0,0.55
KAL01,MOD032,0.5660504464285714,1.0,0.55
KAL01,MOD033,3.053901515151515,1.0,1.0
KAL01,MOD034,1.3843285714285716,1.0,0.55
KAL01,MOD035,0.41674553571428574,1.0,0.55
KAL01,MOD036,4.050653084415584,1.0,1.0
KAL01,MOD037,0.6841696428571429,1.0,0.55
KAL01,MOD038,0.3617607142857143,1.0,0.55
KAL01,MOD039,1.7636566558441558,1.0,1.0
KAL01,MOD040,0.39920357142857144,1.0,0.55
KAL01,MOD041,0.35000000000000003,1.0,0.55
KAL01,MOD042,0.7145444805194805,1.0,1.0
KAL01,MOD043,0.5592616071428572,1.0,0.55
KAL01,MOD044,0.3988864285714286,1.0,0.55
KAL01,MOD045,1.3371388888888887,1.0,1.0
KAL01,MOD046,0.35000000000000003,1.0,0.55
KAL01,MOD047,0.35000000000000003,1.0,0.55
KAL01,MOD048,0.3525649350649351,1.0,1.0
KAL01,MOD049,0.35000000000000003,1.0,0.55
KAL01,MOD050,0.35000000000000003,1.0,0.55
KAL01,MOD051,0.35000000000000003,1.0,1.0
KAL01,MOD052,0.35000000000000003,1.0,0.55
KAL01,MOD053,0.35000000000000003,1.0,0.55
KAL01,MOD054,0.35000000000000003,1.0,1.0
KAL01,MOD055,0.35000000000000003,1.0,0.55
KAL01,MOD056,0.35000000000000003,1.0,0.55
KAL01,MOD057,0.35000000000000003,1.0,1.0
KAL01,MOD058,0.35000000000000003,1.0,0.55
KAL01,MOD059,0.35000000000000003,1.0,0.55
KAL01,MOD060,0.35000000000000003,1.0,1.0
KOP01,MOD001,0.7546513392857145,1.0,0.55
KOP01,MOD002,0.6600535714285715,1.0,0.55
KOP01,MOD003,2.627768831168831,1.0,0.6
KOP01,MOD004,2.077381818181818,1.0,0.6
KOP01,MOD005,0.8552550000000001,1.0,0.55
KOP01,MOD006,1.1564132352941177,1.0,0.55
KOP01,MOD007,1.629024107142857,1.0,0.55
KOP01,MOD008,8.098710418794688,1.0,1.0
KOP01,MOD009,0.5843357142857144,1.0,0.55
KOP01,MOD010,0.7275950892857144,1.0,0.55
KOP01,MOD011,1.5758115000000001,1.0,0.55
KOP01,MOD012,5.683424242424242,1.0,1.0
KOP01,MOD013,2.170595089285714,1.0,0.55
KOP01,MOD014,0.6786361607142857,1.0,0.55
KOP01,MOD015,1.947455357142857,1.0,1.0
KOP01,MOD016,0.8437486607142857,1.0,0.55
KOP01,MOD017,1.52416875,1.0,0.55
KOP01,MOD018,2.907803571428571,1.0,1.0
KOP01,MOD019,1.7850881250000001,1.0,0.55
KOP01,MOD020,0.35000000000000003,1.0,0.55
KOP01,MOD021,8.867746753246752,1.0,1.0
KOP01,MOD022,0.9221424107142859,1.0,0.55
KOP01,MOD023,1.175252142857143,1.0,0.55
KOP01,MOD024,6.743659090909091,1.0,1.0
KOP01,MOD025,0.5733017857142857,1.0,0.55
KOP01,MOD026,0.6413223214285714,1.0,0.55
KOP01,MOD027,3.4339724025974023,1.0,1.0
KOP01,MOD028,0.5108973214285714,1.0,0.55
KOP01,MOD029,0.35000000000000003,1.0,0.55
KOP01,MOD030,2.2378784584980242,1.0,1.0
KOP01,MOD031,0.8538575892857144,1.0,0.55
KOP01,MOD032,0.5096750000000001,1.0,0.55
KOP01,MOD033,0.9163806818181818,1.0,1.0
KOP01,MOD034,0.957375,1.0,0.55
KOP01,MOD035,0.5992513392857143,1.0,0.55
KOP01,MOD036,1.1495527597402597,1.0,1.0
KOP01,MOD037,0.35000000000000003,1.0,0.55
KOP01,MOD038,0.35000000000000003,1.0,0.55
KOP01,MOD039,2.341541396103896,1.0,1.0
KOP01,MOD040,0.4815616071428571,1.0,0.55
KOP01,MOD041,0.5959213392857142,1.0,0.55
KOP01,MOD042,1.4203314935064932,1.0,1.0
KOP01,MOD043,0.8221234821428571,1.0,0.55
KOP01,MOD044,0.5483598214285714,1.0,0.55
KOP01,MOD045,1.0338676948051948,1.0,1.0
KOP01,MOD046,0.35000000000000003,1.0,0.55
KOP01,MOD047,0.35000000000000003,1.0,0.55
KOP01,MOD048,0.35261753246753247,1.0,1.0
KOP01,MOD049,0.35000000000000003,1.0,0.55
KOP01,MOD050,0.35000000000000003,1.0,0.55
KOP01,MOD051,0.35000000000000003,1.0,1.0
KOP01,MOD052,0.35000000000000003,1.0,0.55
KOP01,MOD053,0.35000000000000003,1.0,0.55
KOP01,MOD054,0.4321979835013749,1.0,1.0
KOP01,MOD055,0.35000000000000003,1.0,0.55
KOP01,MOD056,0.35000000000000003,1.0,0.55
KOP01,MOD057,0.46505666113875066,1.0,1.0
KOP01,MOD058,0.35000000000000003,1.0,0.55
KOP01,MOD059,0.35000000000000003,1.0,0.55
KOP01,MOD060,0.37,1.0,1.0
MAN01,MOD001,0.35000000000000003,1.0,0.55
MAN01,MOD002,0.5984750000000001,1.0,0.55
MAN01,MOD003,0.895802435064935,1.0,0.6
MAN01,MOD004,1.180713986013986,1.0,0.6
MAN01,MOD005,0.35000000000000003,1.0,0.55
MAN01,MOD006,1.7404007142857143,1.0,0.55
MAN01,MOD007,1.2494767857142857,1.0,0.55
MAN01,MOD008,2.871043831168831,1.0,1.0
MAN01,MOD009,0.35000000000000003,1.0,0.55
MAN01,MOD010,0.97902,1.0,0.55
MAN01,MOD011,0.7194187500000001,1.0,0.55
MAN01,MOD012,3.7099407467532464,1.0,1.0
MAN01,MOD013,0.45484305555555554,1.0,0.55
MAN01,MOD014,0.7678821428571428,1.0,0.55
MAN01,MOD015,1.056752435064935,1.0,1.0
MAN01,MOD016,0.35000000000000003,1.0,0.55
MAN01,MOD017,0.35000000000000003,1.0,0.55
MAN01,MOD018,1.7222118506493502,1.0,1.0
MAN01,MOD019,0.9058392857142857,1.0,0.55
MAN01,MOD020,0.3781708333333333,1.0,0.55
MAN01,MOD021,1.792577922077922,1.0,1.0
MAN01,MOD022,0.38463482142857147,1.0,0.55
MAN01,MOD023,0.9203584821428573,1.0,0.55
MAN01,MOD024,3.2812573051948046,1.0,1.0
MAN01,MOD025,1.6911642857142857,1.0,0.55
MAN01,MOD026,0.9394442307692308,1.0,0.55
MAN01,MOD027,6.784050909090908,1.0,1.0
